"id_cliente","nome_cliente","idade","endereco"
"3643","Iris","19","MT"
"3644","João","37","PR"
"3645","João","18","AC"
"3646","Elena","24","AM"
"3647","Iris","39","BA"
"3648","Iris","36","PE"
"3649","Bruno","21","AM"
"3650","Hector","19","RS"
"3651","João","29","RJ"
"3652","David","39","SP"
"3653","David","32","BA"
"3654","Gloria","40","PB"
"3655","Elena","30","MA"
"3656","Bruno","22","PR"
"3657","João","39","PB"
"3658","Gloria","48","MG"
"3659","Felipe","48","BA"
"3660","Iris","28","AM"
"3661","Gloria","29","MG"
"3662","David","43","AL"
"3663","Hector","28","RN"
"3664","Carla","30","GO"
"3665","Hector","37","MA"
"3666","Iris","32","MA"
"3667","Felipe","45","PI"
"3668","Bruno","25","MG"
"3669","Carla","19","MA"
"3670","Carla","36","PA"
"3671","Iris","20","MA"
"3672","Felipe","20","DF"
"3673","Hector","45","MT"
"3674","Felipe","40","AC"
"3675","Elena","29","DF"
"3676","Iris","24","MT"
"3677","Felipe","18","ES"
"3678","Gloria","43","RN"
"3679","Iris","41","MA"
"3680","David","45","MG"
"3681","João","43","MS"
"3682","David","18","RJ"
"3683","Carla","49","MA"
"3684","Gloria","48","AP"
"3685","David","19","DF"
"3686","Felipe","49","PR"
"3687","Iris","33","CE"
"3688","João","19","RS"
"3689","Hector","18","MG"
"3690","Bruno","41","RN"
"3691","Iris","36","PR"
"3692","João","34","PR"
"3693","Carla","19","BA"
"3694","João","27","RS"
"3695","Hector","27","GO"
"3696","Gloria","20","PB"
"3697","Alice","43","SP"
"3698","Bruno","29","PB"
"3699","Iris","41","PA"
"3700","Felipe","20","MT"
"3701","Carla","43","DF"
"3702","Gloria","29","PA"
"3703","Gloria","36","RJ"
"3704","Iris","20","MG"
"3705","Gloria","34","GO"
"3706","Iris","36","RN"
"3707","Alice","26","MT"
"3708","Elena","37","RJ"
"3709","Gloria","40","AL"
"3710","Felipe","45","MA"
"3711","Alice","18","PB"
"3712","David","24","BA"
"3713","Felipe","44","RS"
"3714","Elena","36","AP"
"3715","Carla","25","PE"
"3716","Felipe","31","MG"
"3717","Elena","32","PE"
"3718","Elena","46","BA"
"3719","Gloria","40","MS"
"3720","Iris","50","MS"
"3721","João","18","PB"
"3722","Carla","44","SP"
"3723","Bruno","34","PR"
"3724","João","43","PR"
"3725","Hector","29","AM"
"3726","Bruno","26","MT"
"3727","Felipe","26","SP"
"3728","Hector","35","BA"
"3729","João","25","CE"
"3730","Alice","50","AC"
"3731","Gloria","18","BA"
"3732","Iris","43","PR"
"3733","Felipe","25","AP"
"3734","Hector","32","AC"
"3735","Alice","41","AL"
"3736","Elena","30","MA"
"3737","David","44","MT"
"3738","Iris","42","PI"
"3739","Elena","32","AC"
"3740","David","22","AC"
"3741","Hector","24","GO"
"3742","Iris","41","AL"
"3743","Felipe","45","RS"
"3744","Elena","27","RJ"
"3745","David","31","RN"
"3746","Elena","21","BA"
"3747","Gloria","32","PE"
"3748","Carla","37","MG"
"3749","Hector","28","PI"
"3750","Alice","29","RN"
"3751","Gloria","33","AP"
"3752","Felipe","34","MG"
"3753","Carla","47","SP"
"3754","Iris","34","PE"
"3755","Gloria","47","DF"
"3756","Carla","33","PE"
"3757","Gloria","26","DF"
"3758","Carla","26","AP"
"3759","Bruno","25","ES"
"3760","Iris","22","CE"
"3761","Iris","26","CE"
"3762","Felipe","48","GO"
"3763","Iris","24","AC"
"3764","David","41","PB"
"3765","Bruno","31","AP"
"3766","Felipe","34","AM"
"3767","Felipe","50","PA"
"3768","João","19","AM"
"3769","Alice","38","MT"
"3770","Elena","32","PB"
"3771","Felipe","46","GO"
"3772","Gloria","23","AP"
"3773","Carla","46","MT"
"3774","Carla","43","MA"
"3775","Hector","42","RN"
"3776","David","48","MS"
"3777","Elena","38","GO"
"3778","João","42","PA"
"3779","Iris","48","MT"
"3780","João","29","PA"
"3781","Bruno","31","AL"
"3782","Gloria","35","RJ"
"3783","David","50","AC"
"3784","Felipe","19","MG"
"3785","Carla","23","AM"
"3786","Gloria","37","MT"
"3787","Gloria","23","BA"
"3788","Gloria","27","AP"
"3789","Bruno","45","CE"
"3790","Gloria","50","BA"
"3791","David","47","PI"
"3792","Gloria","18","AL"
"3793","Alice","34","PI"
"3794","Elena","19","PR"
"3795","Elena","27","MG"
"3796","Bruno","28","PE"
"3797","Hector","36","PR"
"3798","Hector","38","PA"
"3799","Gloria","25","PI"
"3800","Alice","19","BA"
"3801","Bruno","48","PE"
"3802","Gloria","25","AP"
"3803","Iris","19","AM"
"3804","João","22","PA"
"3805","Carla","38","GO"
"3806","David","40","PI"
"3807","João","18","ES"
"3808","João","35","AC"
"3809","Iris","43","MS"
"3810","Elena","49","ES"
"3811","Gloria","32","AP"
"3812","Bruno","32","DF"
"3813","Alice","39","PE"
"3814","João","47","DF"
"3815","David","18","RJ"
"3816","David","18","RN"
"3817","Felipe","25","PR"
"3818","David","39","AL"
"3819","João","37","GO"
"3820","Felipe","24","CE"
"3821","Felipe","24","RN"
"3822","Hector","37","PR"
"3823","Carla","31","RJ"
"3824","Gloria","36","PB"
"3825","Iris","25","MT"
"3826","Iris","33","MA"
"3827","Felipe","45","MG"
"3828","Felipe","43","RS"
"3829","Iris","38","PB"
"3830","João","20","PA"
"3831","Alice","25","ES"
"3832","Hector","18","AL"
"3833","David","31","MS"
"3834","Bruno","24","RS"
"3835","Gloria","19","DF"
"3836","Felipe","40","RS"
"3837","Carla","28","AC"
"3838","Bruno","47","MG"
"3839","David","29","ES"
"3840","David","43","AL"
"3841","Hector","25","AC"
"3842","João","19","RS"
"3843","Felipe","38","AM"
"3844","Iris","31","GO"
"3845","João","35","AP"
"3846","Felipe","34","AM"
"3847","Felipe","48","RN"
"3848","Elena","26","AC"
"3849","Hector","46","MS"
"3850","Iris","48","ES"
"3851","Iris","49","PR"
"3852","Hector","20","DF"
"3853","Carla","29","MG"
"3854","João","29","AC"
"3855","Iris","49","AM"
"3856","Carla","29","SP"
"3857","Bruno","50","RJ"
"3858","Elena","26","BA"
"3859","Alice","45","MG"
"3860","David","36","AL"
"3861","Iris","23","SP"
"3862","David","27","PR"
"3863","Bruno","40","AP"
"3864","Bruno","24","MA"
"3865","Alice","39","PR"
"3866","Gloria","50","RS"
"3867","Alice","33","PR"
"3868","Gloria","21","BA"
"3869","Gloria","22","ES"
"3870","Hector","32","MG"
"3871","João","45","BA"
"3872","David","21","MA"
"3873","Hector","30","RS"
"3874","Elena","23","AM"
"3875","Felipe","26","BA"
"3876","Elena","30","CE"
"3877","Felipe","20","PA"
"3878","Carla","19","AL"
"3879","Iris","18","MA"
"3880","Hector","37","PI"
"3881","Gloria","44","BA"
"3882","Alice","44","GO"
"3883","Iris","33","MS"
"3884","Carla","37","AC"
"3885","Felipe","39","BA"
"3886","Elena","34","AM"
"3887","Felipe","44","AP"
"3888","Felipe","31","CE"
"3889","Gloria","39","PE"
"3890","David","32","PB"
"3891","Bruno","22","PB"
"3892","David","28","PB"
"3893","Hector","46","CE"
"3894","Felipe","26","DF"
"3895","Felipe","43","MS"
"3896","Hector","31","DF"
"3897","João","30","PI"
"3898","João","18","RS"
"3899","Carla","34","CE"
"3900","Felipe","36","DF"
"3901","Felipe","34","AL"
"3902","Alice","28","SP"
"3903","Elena","43","MT"
"3904","David","34","RJ"
"3905","David","31","AM"
"3906","David","49","RN"
"3907","Felipe","50","PR"
"3908","Carla","44","MA"
"3909","Carla","20","PE"
"3910","Alice","18","AM"
"3911","Alice","33","SP"
"3912","Alice","42","AC"
"3913","David","49","PB"
"3914","Carla","18","PB"
"3915","Carla","21","SP"
"3916","Alice","50","RJ"
"3917","Hector","37","GO"
"3918","David","23","PR"
"3919","Gloria","39","PE"
"3920","Hector","41","MT"
"3921","João","39","PE"
"3922","João","24","AC"
"3923","Carla","26","PB"
"3924","Carla","22","PR"
"3925","Alice","43","PE"
"3926","Iris","24","AM"
"3927","João","45","PB"
"3928","Alice","37","RS"
"3929","Alice","35","AP"
"3930","Iris","34","PB"
"3931","Iris","23","PE"
"3932","David","29","ES"
"3933","Carla","34","AL"
"3934","Bruno","39","MA"
"3935","João","45","DF"
"3936","João","29","DF"
"3937","Alice","23","AC"
"3938","Elena","35","DF"
"3939","Iris","45","MS"
"3940","Alice","24","SP"
"3941","Felipe","29","MG"
"3942","Carla","27","MA"
"3943","Bruno","26","PI"
"3944","Gloria","35","MS"
"3945","Elena","46","PE"
"3946","Gloria","38","PE"
"3947","David","31","SP"
"3948","Alice","43","MS"
"3949","João","19","AC"
"3950","Hector","39","MA"
"3951","João","24","AP"
"3952","Bruno","34","MA"
"3953","Hector","21","RN"
"3954","David","26","MG"
"3955","Felipe","25","RS"
"3956","David","44","MG"
"3957","Hector","27","AM"
"3958","Elena","44","GO"
"3959","Elena","26","GO"
"3960","Iris","38","ES"
"3961","Hector","37","SP"
"3962","Carla","19","RS"
"3963","Iris","36","GO"
"3964","Elena","22","AP"
"3965","Hector","31","SP"
"3966","Hector","49","DF"
"3967","Alice","39","MS"
"3968","João","26","RJ"
"3969","Iris","26","PA"
"3970","João","44","GO"
"3971","Gloria","38","RJ"
"3972","Elena","28","RJ"
"3973","Elena","38","AP"
"3974","João","19","PE"
"3975","João","37","PB"
"3976","Elena","41","AP"
"3977","Gloria","45","AL"
"3978","Bruno","48","GO"
"3979","Alice","31","AM"
"3980","João","45","AC"
"3981","Carla","39","PR"
"3982","Alice","36","MS"
"3983","Alice","47","RJ"
"3984","David","36","RJ"
"3985","Bruno","46","PB"
"3986","Hector","42","RN"
"3987","Felipe","25","MG"
"3988","Carla","29","RS"
"3989","Carla","28","PI"
"3990","João","30","PE"
"3991","Gloria","46","DF"
"3992","Iris","36","RS"
"3993","João","32","AL"
"3994","David","31","MA"
"3995","David","48","MT"
"3996","Felipe","20","PR"
"3997","David","46","MS"
"3998","Bruno","50","RS"
"3999","Hector","27","DF"
"4000","Gloria","24","AC"
"4001","Bruno","27","RS"
"4002","Gloria","32","AM"
"4003","Hector","37","RJ"
"4004","Iris","46","RJ"
"4005","David","31","SP"
"4006","Hector","25","GO"
"4007","Carla","49","PI"
"4008","Carla","49","PR"
"4009","Carla","37","PI"
"4010","Elena","38","PE"
"4011","Alice","48","MA"
"4012","Carla","25","ES"
"4013","Elena","44","RN"
"4014","Alice","32","PR"
"4015","João","31","PR"
"4016","Iris","28","MA"
"4017","Carla","19","MG"
"4018","Alice","47","BA"
"4019","Gloria","44","PB"
"4020","Iris","18","MT"
"4021","Iris","26","ES"
"4022","Gloria","21","RN"
"4023","Bruno","43","BA"
"4024","Alice","25","MS"
"4025","Iris","21","PA"
"4026","Iris","50","PA"
"4027","Elena","42","SP"
"4028","David","36","AL"
"4029","João","29","PR"
"4030","Felipe","36","PE"
"4031","Iris","24","GO"
"4032","Carla","18","PE"
"4033","Hector","37","ES"
"4034","Alice","24","MG"
"4035","Alice","21","RJ"
"4036","Elena","26","CE"
"4037","Carla","29","PR"
"4038","Alice","48","DF"
"4039","Felipe","46","PA"
"4040","Felipe","41","BA"
"4041","Bruno","23","PB"
"4042","David","48","SP"
"4043","Gloria","48","ES"
"4044","Elena","21","AM"
"4045","Carla","27","MG"
"4046","David","19","BA"
"4047","David","25","AP"
"4048","Iris","50","CE"
"4049","Hector","47","PE"
"4050","Felipe","50","AM"
"4051","João","24","RJ"
"4052","Alice","19","SP"
"4053","Iris","44","MS"
"4054","Bruno","23","AP"
"4055","Alice","18","AC"
"4056","Iris","41","RJ"
"4057","Alice","48","BA"
"4058","Carla","24","PA"
"4059","Hector","36","PE"
"4060","Hector","39","RJ"
"4061","Iris","32","MS"
"4062","Carla","28","AM"
"4063","David","47","SP"
"4064","Gloria","18","PR"
"4065","Gloria","26","GO"
"4066","Alice","19","SP"
"4067","João","37","AL"
"4068","João","44","BA"
"4069","João","28","AC"
"4070","David","36","GO"
"4071","Bruno","47","MG"
"4072","Iris","26","RJ"
"4073","David","36","MA"
"4074","Bruno","26","MT"
"4075","Carla","46","GO"
"4076","Bruno","20","CE"
"4077","Hector","50","BA"
"4078","Alice","47","AP"
"4079","Elena","18","RN"
"4080","Bruno","42","RJ"
"4081","Alice","44","AM"
"4082","Elena","21","MG"
"4083","Iris","28","AM"
"4084","Elena","49","AM"
"4085","João","19","DF"
"4086","Gloria","18","DF"
"4087","Elena","44","MT"
"4088","Alice","49","PA"
"4089","Alice","50","SP"
"4090","David","45","RN"
"4091","David","30","DF"
"4092","Iris","47","DF"
"4093","Iris","23","PA"
"4094","Felipe","44","AC"
"4095","Iris","40","RN"
"4096","João","28","RJ"
"4097","Iris","36","RN"
"4098","Alice","44","DF"
"4099","Alice","30","AM"
"4100","Carla","41","RJ"
"4101","David","43","PR"
"4102","Felipe","38","AL"
"4103","Alice","23","MA"
"4104","João","24","BA"
"4105","Carla","41","CE"
"4106","Elena","23","SP"
"4107","Elena","34","RN"
"4108","Gloria","27","ES"
"4109","Carla","45","AL"
"4110","Alice","32","PA"
"4111","Hector","31","PE"
"4112","João","20","PA"
"4113","David","27","AL"
"4114","Carla","28","AP"
"4115","Elena","39","MG"
"4116","Felipe","28","RN"
"4117","Carla","35","PI"
"4118","Elena","46","ES"
"4119","Carla","25","ES"
"4120","João","34","MT"
"4121","Carla","31","AL"
"4122","João","48","AP"
"4123","Gloria","34","AC"
"4124","Elena","22","PB"
"4125","João","21","MS"
"4126","João","35","PB"
"4127","David","37","GO"
"4128","Felipe","42","AC"
"4129","Gloria","50","PE"
"4130","Carla","35","PB"
"4131","Gloria","41","MT"
"4132","David","20","CE"
"4133","Iris","37","RS"
"4134","Bruno","36","RS"
"4135","Iris","33","AP"
"4136","João","48","RS"
"4137","Alice","50","AM"
"4138","Elena","32","PE"
"4139","Alice","36","PI"
"4140","Gloria","30","BA"
"4141","Carla","44","PE"
"4142","Carla","50","DF"
"4143","Alice","35","MA"
"4144","Felipe","38","RJ"
"4145","Iris","35","MS"
"4146","Iris","45","PE"
"4147","David","23","RN"
"4148","Alice","29","ES"
"4149","Bruno","47","MG"
"4150","Elena","19","MT"
"4151","Elena","34","AL"
"4152","Gloria","20","PR"
"4153","Bruno","44","CE"
"4154","David","46","MG"
"4155","Carla","40","MA"
"4156","David","46","AC"
"4157","Hector","32","MA"
"4158","Elena","41","PB"
"4159","Hector","18","PA"
"4160","João","27","MG"
"4161","Iris","21","MT"
"4162","David","30","SP"
"4163","Iris","38","RN"
"4164","Hector","30","AC"
"4165","Gloria","21","AP"
"4166","João","50","MG"
"4167","Iris","19","RN"
"4168","João","40","MT"
"4169","Carla","48","RN"
"4170","João","34","CE"
"4171","Felipe","33","MA"
"4172","Felipe","30","MT"
"4173","David","50","AC"
"4174","Carla","47","MT"
"4175","Gloria","31","PA"
"4176","Felipe","30","MG"
"4177","Bruno","30","DF"
"4178","Carla","27","PE"
"4179","João","38","RJ"
"4180","Bruno","41","BA"
"4181","Elena","22","MS"
"4182","David","25","GO"
"4183","Gloria","31","AP"
"4184","Felipe","25","BA"
"4185","Bruno","21","AC"
"4186","Felipe","40","ES"
"4187","Bruno","28","RN"
"4188","João","45","RJ"
"4189","Iris","30","PB"
"4190","Bruno","25","AC"
"4191","Gloria","23","SP"
"4192","Bruno","43","RS"
"4193","Carla","36","SP"
"4194","David","46","AP"
"4195","Hector","27","PR"
"4196","Elena","48","BA"
"4197","Gloria","30","PB"
"4198","Bruno","35","RS"
"4199","João","30","GO"
"4200","Bruno","35","PI"
"4201","David","28","AP"
"4202","Alice","37","AC"
"4203","João","34","PE"
"4204","Gloria","33","BA"
"4205","Carla","50","MT"
"4206","Elena","36","PA"
"4207","Alice","24","MT"
"4208","Iris","25","AM"
"4209","Carla","23","PB"
"4210","Elena","35","RS"
"4211","Bruno","48","GO"
"4212","Carla","24","MG"
"4213","Gloria","19","AM"
"4214","Hector","27","MA"
"4215","Hector","33","ES"
"4216","Felipe","30","MT"
"4217","Gloria","27","AP"
"4218","Alice","49","MT"
"4219","David","26","PE"
"4220","João","46","BA"
"4221","David","18","PE"
"4222","Gloria","38","GO"
"4223","Bruno","25","AM"
"4224","Hector","20","GO"
"4225","Felipe","32","BA"
"4226","Bruno","36","AP"
"4227","Hector","24","AC"
"4228","João","46","RS"
"4229","Gloria","48","RN"
"4230","Felipe","35","BA"
"4231","Felipe","49","ES"
"4232","Gloria","21","PB"
"4233","João","28","PA"
"4234","Carla","35","AM"
"4235","Hector","32","MT"
"4236","Hector","41","AM"
"4237","Felipe","35","PA"
"4238","Iris","40","PA"
"4239","Carla","22","RS"
"4240","Bruno","32","MA"
"4241","Carla","30","ES"
"4242","Alice","18","AC"
"4243","Gloria","23","CE"
"4244","David","23","PE"
"4245","Alice","50","RJ"
"4246","David","44","PE"
"4247","Hector","24","RN"
"4248","David","29","MS"
"4249","Bruno","27","MA"
"4250","Hector","26","AM"
"4251","Alice","18","DF"
"4252","Iris","19","AC"
"4253","Elena","19","CE"
"4254","David","36","AL"
"4255","Gloria","43","AL"
"4256","David","33","PB"
"4257","João","50","MT"
"4258","Gloria","46","AM"
"4259","Iris","29","RS"
"4260","Elena","34","RJ"
"4261","David","20","MG"
"4262","Alice","45","BA"
"4263","Carla","26","CE"
"4264","Bruno","39","PA"
"4265","Elena","45","BA"
"4266","Gloria","47","BA"
"4267","Iris","20","AM"
"4268","Hector","48","PE"
"4269","Elena","39","CE"
"4270","David","45","MT"
"4271","Bruno","19","AP"
"4272","João","44","AC"
"4273","Elena","47","PE"
"4274","Carla","28","ES"
"4275","Felipe","33","DF"
"4276","Elena","19","AM"
"4277","Iris","20","MS"
"4278","Bruno","30","BA"
"4279","Iris","22","PI"
"4280","Bruno","28","BA"
"4281","Iris","33","RS"
"4282","Elena","50","ES"
"4283","Hector","21","MT"
"4284","João","31","MS"
"4285","Alice","47","CE"
"4286","Hector","41","PE"
"4287","David","41","RJ"
"4288","Hector","49","AC"
"4289","Hector","48","PR"
"4290","Elena","45","AL"
"4291","Alice","25","AL"
"4292","Carla","20","PI"
"4293","Iris","38","AM"
"4294","David","24","MT"
"4295","Carla","18","MG"
"4296","Bruno","18","SP"
"4297","Felipe","26","PB"
"4298","Felipe","40","DF"
"4299","Alice","30","GO"
"4300","Felipe","24","BA"
"4301","Iris","28","MA"
"4302","Felipe","34","RJ"
"4303","David","35","MT"
"4304","Iris","22","MS"
"4305","Hector","48","MA"
"4306","Hector","36","RN"
"4307","Carla","48","MT"
"4308","Iris","38","MG"
"4309","David","23","MA"
"4310","Gloria","33","PA"
"4311","João","49","SP"
"4312","Alice","38","MG"
"4313","Felipe","27","MG"
"4314","Iris","30","RS"
"4315","Iris","31","AP"
"4316","David","50","AC"
"4317","David","43","MA"
"4318","Bruno","39","AL"
"4319","Carla","19","MG"
"4320","Carla","23","AM"
"4321","Iris","40","PR"
"4322","Felipe","44","AM"
"4323","Carla","47","AL"
"4324","Iris","26","ES"
"4325","Alice","40","PI"
"4326","Gloria","41","PE"
"4327","Alice","23","PR"
"4328","Bruno","42","SP"
"4329","Iris","33","BA"
"4330","Elena","20","AM"
"4331","Carla","35","PE"
"4332","Alice","33","MS"
"4333","David","31","PA"
"4334","Gloria","48","BA"
"4335","Gloria","25","PR"
"4336","Alice","42","DF"
"4337","Elena","27","AM"
"4338","David","43","AP"
"4339","Gloria","47","PE"
"4340","Hector","50","PE"
"4341","David","50","RN"
"4342","Bruno","25","PE"
"4343","João","19","PE"
"4344","Hector","29","DF"
"4345","David","47","BA"
"4346","Bruno","35","PE"
"4347","Carla","27","RJ"
"4348","Iris","45","GO"
"4349","Carla","40","RN"
"4350","Gloria","21","MS"
"4351","Gloria","25","AL"
"4352","João","26","AP"
"4353","Hector","29","RJ"
"4354","Carla","22","MT"
"4355","Bruno","48","RJ"
"4356","João","41","CE"
"4357","Iris","23","PE"
"4358","Bruno","40","DF"
"4359","Hector","34","BA"
"4360","Iris","32","MT"
"4361","Carla","21","MG"
"4362","Bruno","19","PA"
"4363","Iris","29","MT"
"4364","David","30","GO"
"4365","Carla","19","MG"
"4366","João","20","MS"
"4367","Carla","31","PI"
"4368","Elena","43","PA"
"4369","Iris","30","AP"
"4370","Alice","34","PB"
"4371","Alice","32","MA"
"4372","Iris","45","PA"
"4373","Iris","47","AM"
"4374","Iris","27","SP"
"4375","Felipe","27","PA"
"4376","Gloria","33","RJ"
"4377","Felipe","43","PR"
"4378","Hector","46","PI"
"4379","Elena","30","PA"
"4380","Alice","25","SP"
"4381","Felipe","46","MG"
"4382","Alice","23","SP"
"4383","João","29","MA"
"4384","Gloria","46","GO"
"4385","Gloria","45","GO"
"4386","Alice","24","RJ"
"4387","Bruno","38","GO"
"4388","David","27","PR"
"4389","Gloria","38","SP"
"4390","Gloria","28","AM"
"4391","Hector","26","AM"
"4392","Elena","31","GO"
"4393","João","40","RJ"
"4394","Gloria","33","RN"
"4395","Alice","32","SP"
"4396","Bruno","46","PA"
"4397","Iris","21","MG"
"4398","Felipe","40","PA"
"4399","João","47","PB"
"4400","Iris","50","PR"
"4401","Alice","20","AP"
"4402","Gloria","23","GO"
"4403","Hector","42","MA"
"4404","João","27","CE"
"4405","Iris","33","MG"
"4406","Alice","37","AM"
"4407","Gloria","43","MS"
"4408","Bruno","30","MT"
"4409","Elena","32","PE"
"4410","Felipe","46","CE"
"4411","Felipe","43","AP"
"4412","Carla","42","MG"
"4413","David","47","PR"
"4414","Bruno","47","PE"
"4415","Alice","41","SP"
"4416","Felipe","20","SP"
"4417","David","35","PB"
"4418","Carla","24","MS"
"4419","David","40","PR"
"4420","Bruno","45","AL"
"4421","Elena","36","AP"
"4422","Alice","36","PR"
"4423","Alice","18","RN"
"4424","Elena","36","BA"
"4425","Felipe","42","PR"
"4426","Carla","36","MG"
"4427","David","47","RS"
